,matchcode,map,team1,team2,score1,score2,event,stars,date
12920,2319082,Inferno,Epsilon,LDLC,16,12,Farmskins Championship #2 - IEM Katowice 2018 Qualifier,0,2018-02-05
12921,2319082,Mirage,Epsilon,LDLC,16,6,Farmskins Championship #2 - IEM Katowice 2018 Qualifier,0,2018-02-05
12922,2318827,Inferno,24BHB,Talon,16,6,GOTV.GG Invitational #2,0,2018-02-05
12923,2318827,Cobblestone,24BHB,Talon,16,4,GOTV.GG Invitational #2,0,2018-02-05
12924,2319068,Mirage,Corvidae,Dark Sided,16,19,ESEA MDL Season 27 Australia,0,2018-02-05
12925,2319000,Mirage,MC,TRIDENT,19,22,ESEA MDL Season 27 Australia,0,2018-02-05
12926,2319110,Mirage,Grayhound,Tainted Minds,14,16,ESEA MDL Season 27 Australia,0,2018-02-05
12927,2318884,Inferno,Carnage,seadoggs,12,16,ESEA MDL Season 27 Australia,0,2018-02-05
12928,2318932,Mirage,Legacy,ORDER,14,16,ESEA MDL Season 27 Australia,0,2018-02-05
12929,2319069,Inferno,Corvidae,TRIDENT,16,14,ESEA MDL Season 27 Australia,0,2018-02-05
12930,2319060,Train,SK,Cloud9,16,9,WESG 2017 North America Regional Finals,5,2018-02-05
12931,2319060,Overpass,SK,Cloud9,10,16,WESG 2017 North America Regional Finals,5,2018-02-05
12932,2319060,Inferno,SK,Cloud9,16,6,WESG 2017 North America Regional Finals,5,2018-02-05
12933,2318973,Cache,Etherian,eUnited,14,16,ESEA MDL Season 27 North America,0,2018-02-05
12934,2318891,Cache,Torqued,F1-racecar-PEEK,16,5,ESEA MDL Season 27 North America,0,2018-02-05
12935,2319106,Train,Etherian,Swole Patrol,19,15,ECS Season 5 North America Qualifier #2,0,2018-02-05
12936,2319106,Mirage,Etherian,Swole Patrol,5,16,ECS Season 5 North America Qualifier #2,0,2018-02-05
12937,2319106,Inferno,Etherian,Swole Patrol,19,17,ECS Season 5 North America Qualifier #2,0,2018-02-05
12938,2319108,Mirage,Rogue,Blackwoodproductions,16,10,ECS Season 5 North America Qualifier #2,0,2018-02-05
12939,2319108,Cobblestone,Rogue,Blackwoodproductions,8,16,ECS Season 5 North America Qualifier #2,0,2018-02-05
12940,2319108,Train,Rogue,Blackwoodproductions,16,2,ECS Season 5 North America Qualifier #2,0,2018-02-05
12941,2319103,Mirage,Gravity,Dark Tigers,11,16,V4 Future Sports Festival CZ/SK Finals,0,2018-02-05
12942,2319103,Nuke,Gravity,Dark Tigers,17,19,V4 Future Sports Festival CZ/SK Finals,0,2018-02-05
12943,2319033,Inferno,TeamOne,Isurus,11,16,WESG 2017 South America Regional Finals,0,2018-02-05
12944,2319033,Train,TeamOne,Isurus,16,14,WESG 2017 South America Regional Finals,0,2018-02-05
12945,2319033,Cobblestone,TeamOne,Isurus,16,14,WESG 2017 South America Regional Finals,0,2018-02-05
12946,2319107,Overpass,ownage,VelGT,16,8,ECS Season 5 North America Qualifier #2,0,2018-02-05
12947,2319107,Cobblestone,ownage,VelGT,16,14,ECS Season 5 North America Qualifier #2,0,2018-02-05
12948,2319105,Train,Rise Nation,BlackOut,16,14,ECS Season 5 North America Qualifier #2,0,2018-02-04
12949,2319105,Mirage,Rise Nation,BlackOut,16,7,ECS Season 5 North America Qualifier #2,0,2018-02-04
12950,2319073,Cobblestone,HellRaisers,North,16,11,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-04
12951,2319073,Inferno,HellRaisers,North,14,16,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-04
12952,2319073,Overpass,HellRaisers,North,10,16,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-04
12953,2319062,Inferno,Those Damn Canadians,CLG Red,16,14,WESG 2017 North America Regional Finals Female,0,2018-02-04
12954,2319062,Overpass,Those Damn Canadians,CLG Red,16,14,WESG 2017 North America Regional Finals Female,0,2018-02-04
12955,2319102,Inferno,SSD,eXtatus,5,16,V4 Future Sports Festival CZ/SK Finals,0,2018-02-04
12956,2319102,Train,SSD,eXtatus,14,16,V4 Future Sports Festival CZ/SK Finals,0,2018-02-04
12957,2319072,Train,Gambit,mousesports,10,16,IEM Katowice 2018 Europe Closed Qualifier,2,2018-02-04
12958,2319072,Cobblestone,Gambit,mousesports,16,11,IEM Katowice 2018 Europe Closed Qualifier,2,2018-02-04
12959,2319072,Overpass,Gambit,mousesports,16,13,IEM Katowice 2018 Europe Closed Qualifier,2,2018-02-04
12960,2319093,Cobblestone,Windigo,Valiance,16,12,ECS Season 5 South/East Europe Qualifier,0,2018-02-04
12961,2319093,Mirage,Windigo,Valiance,7,16,ECS Season 5 South/East Europe Qualifier,0,2018-02-04
12962,2319093,Inferno,Windigo,Valiance,16,12,ECS Season 5 South/East Europe Qualifier,0,2018-02-04
12963,2319100,Mirage,AVENGERS,Sprout,9,16,ECS Season 5 West/Central Europe Qualifier,0,2018-02-04
12964,2319100,Cache,AVENGERS,Sprout,10,16,ECS Season 5 West/Central Europe Qualifier,0,2018-02-04
12965,2319084,Mirage,Dark Tigers,Universe,10,16,V4 Future Sports Festival CZ/SK Finals,0,2018-02-04
12966,2319084,Inferno,Dark Tigers,Universe,16,10,V4 Future Sports Festival CZ/SK Finals,0,2018-02-04
12967,2319084,Cobblestone,Dark Tigers,Universe,16,10,V4 Future Sports Festival CZ/SK Finals,0,2018-02-04
12968,2319075,Train,Codewise Unicorns,SEAL,9,16,Ecenter Copernicup 2018,0,2018-02-04
12969,2319075,Inferno,Codewise Unicorns,SEAL,13,16,Ecenter Copernicup 2018,0,2018-02-04
12970,2319086,Mirage,Wolsung,SPLY,16,5,GOEXANIMO CS:GO 5x5 #8,0,2018-02-04
12971,2319086,Inferno,Wolsung,SPLY,12,16,GOEXANIMO CS:GO 5x5 #8,0,2018-02-04
12972,2319086,Cache,Wolsung,SPLY,16,1,GOEXANIMO CS:GO 5x5 #8,0,2018-02-04
12973,2319101,Mirage,nerdRage,AGO,14,16,ECS Season 5 West/Central Europe Qualifier,0,2018-02-04
12974,2319101,Cache,nerdRage,AGO,2,16,ECS Season 5 West/Central Europe Qualifier,0,2018-02-04
12975,2319034,Cache,Fragsters,PRIDE,15,19,ESEA MDL Season 27 Europe,0,2018-02-04
12976,2319081,Mirage,eXtatus,GUNRUNNERS,16,12,V4 Future Sports Festival CZ/SK Finals,0,2018-02-04
12977,2319081,Inferno,eXtatus,GUNRUNNERS,16,8,V4 Future Sports Festival CZ/SK Finals,0,2018-02-04
12978,2319088,Train,DZVER,x6tence,11,16,ECS Season 5 South/East Europe Qualifier,0,2018-02-04
12979,2319088,Mirage,DZVER,x6tence,10,16,ECS Season 5 South/East Europe Qualifier,0,2018-02-04
12980,2319087,Mirage,Gravity,2FAST2FURIOUS,16,9,V4 Future Sports Festival CZ/SK Finals,0,2018-02-04
12981,2319087,Inferno,Gravity,2FAST2FURIOUS,16,5,V4 Future Sports Festival CZ/SK Finals,0,2018-02-04
12982,2319083,Inferno,Gromatic,SSD,2,16,V4 Future Sports Festival CZ/SK Finals,0,2018-02-04
12983,2319083,Train,Gromatic,SSD,8,16,V4 Future Sports Festival CZ/SK Finals,0,2018-02-04
12984,2319099,Cobblestone,Sprout,DIVIZON,16,14,ECS Season 5 West/Central Europe Qualifier,0,2018-02-04
12985,2319032,Mirage,Vault,Elite Wolves,16,3,WESG 2017 South America Regional Finals,0,2018-02-04
12986,2319032,Overpass,Vault,Elite Wolves,16,5,WESG 2017 South America Regional Finals,0,2018-02-04
12987,2319055,Nuke,Natus Vincere,North,14,16,IEM Katowice 2018 Europe Closed Qualifier,2,2018-02-04
12988,2319055,Mirage,Natus Vincere,North,16,2,IEM Katowice 2018 Europe Closed Qualifier,2,2018-02-04
12989,2319055,Overpass,Natus Vincere,North,10,16,IEM Katowice 2018 Europe Closed Qualifier,2,2018-02-04
12990,2319094,Overpass,AGO,EURONICS,16,9,ECS Season 5 West/Central Europe Qualifier,0,2018-02-04
12991,2319061,Inferno,Freedom Fraggers,American Eagles,3,16,WESG 2017 North America Regional Finals Female,0,2018-02-04
12992,2319061,Train,Freedom Fraggers,American Eagles,1,16,WESG 2017 North America Regional Finals Female,0,2018-02-04
12993,2319092,Train,AYB,nerdRage,10,16,ECS Season 5 West/Central Europe Qualifier,0,2018-02-04
12994,2319091,Mirage,Orgless,AVENGERS,7,16,ECS Season 5 West/Central Europe Qualifier,0,2018-02-04
12995,2319085,Mirage,cooL,Valiance,9,16,ECS Season 5 South/East Europe Qualifier,0,2018-02-04
12996,2319078,Cache,Pixel,GameAgents,7,16,V4 Future Sports Festival Hungary Finals,0,2018-02-04
12997,2319078,Mirage,Pixel,GameAgents,2,16,V4 Future Sports Festival Hungary Finals,0,2018-02-04
12998,2319071,Cache,Skinlordz,SPLY,16,14,GOEXANIMO CS:GO 5x5 #8,0,2018-02-04
12999,2319071,Cobblestone,Skinlordz,SPLY,12,16,GOEXANIMO CS:GO 5x5 #8,0,2018-02-04
13000,2319071,Overpass,Skinlordz,SPLY,7,16,GOEXANIMO CS:GO 5x5 #8,0,2018-02-04
13001,2319079,Mirage,Nexus,x6tence,20,22,ECS Season 5 South/East Europe Qualifier,0,2018-02-04
13002,2319054,Cobblestone,mousesports,Epsilon,14,16,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-04
13003,2319054,Mirage,mousesports,Epsilon,16,11,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-04
13004,2319054,Overpass,mousesports,Epsilon,16,8,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-04
13005,2319080,Cobblestone,KPI,Windigo,12,16,ECS Season 5 South/East Europe Qualifier,0,2018-02-04
13006,2319077,Train,DZVER,supadupafly,16,12,ECS Season 5 South/East Europe Qualifier,0,2018-02-04
13007,2319058,Inferno,KOPUNIO,SEAL,20,22,Ecenter Copernicup 2018,0,2018-02-04
13008,2319058,Cobblestone,KOPUNIO,SEAL,16,12,Ecenter Copernicup 2018,0,2018-02-04
13009,2319058,Mirage,KOPUNIO,SEAL,7,16,Ecenter Copernicup 2018,0,2018-02-04
13010,2319074,Train,Wolsung,aesthetic,16,7,GOEXANIMO CS:GO 5x5 #8,0,2018-02-04
13011,2319074,Cache,Wolsung,aesthetic,16,6,GOEXANIMO CS:GO 5x5 #8,0,2018-02-04
13012,2319035,Overpass,HEY,Espada,8,16,Stream.me Gauntlet: CIS vs EU #19,0,2018-02-04
13013,2319035,Inferno,HEY,Espada,8,16,Stream.me Gauntlet: CIS vs EU #19,0,2018-02-04
13014,2319070,Mirage,Nice,GameAgents,13,16,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13015,2319070,Inferno,Nice,GameAgents,4,16,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13016,2319067,Inferno,Pixel,ROG-Warriors,16,13,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13017,2319067,Cache,Pixel,ROG-Warriors,16,11,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13018,2319028,Train,Heroic,Gambit,19,15,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-04
13019,2319028,Overpass,Heroic,Gambit,16,12,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-04
13020,2319027,Overpass,fnatic,HellRaisers,16,12,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-04
13021,2319027,Train,fnatic,HellRaisers,16,13,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-04
13022,2319065,Inferno,Nice,God Is With Us,15,19,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13023,2319065,Mirage,Nice,God Is With Us,16,4,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13024,2319065,Cache,Nice,God Is With Us,16,5,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13025,2319063,Mirage,Team123,Pixel,13,16,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13026,2319063,Overpass,Team123,Pixel,9,16,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13027,2319064,Inferno,porg,ROG-Warriors,3,16,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13028,2319064,Cache,porg,ROG-Warriors,12,16,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13029,2319066,Train,need more DM,GameAgents,6,16,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13030,2319066,Cache,need more DM,GameAgents,7,16,V4 Future Sports Festival Hungary Finals,0,2018-02-04
13031,2319057,Mirage,PRIDE Academy,Codewise Unicorns,17,19,Ecenter Copernicup 2018,0,2018-02-04
13032,2319057,Train,PRIDE Academy,Codewise Unicorns,5,16,Ecenter Copernicup 2018,0,2018-02-04
13033,2319006,Cache,CLG Red,American Eagles,12,16,WESG 2017 North America Regional Finals Female,0,2018-02-04
13034,2319006,Inferno,CLG Red,American Eagles,16,6,WESG 2017 North America Regional Finals Female,0,2018-02-04
13035,2319006,Mirage,CLG Red,American Eagles,16,9,WESG 2017 North America Regional Finals Female,0,2018-02-04
13036,2319003,Cache,Cloud9,Swole Patrol,16,12,WESG 2017 North America Regional Finals,1,2018-02-04
13037,2319003,Mirage,Cloud9,Swole Patrol,16,5,WESG 2017 North America Regional Finals,1,2018-02-04
13038,2319016,Mirage,Renegades,Liquid,12,16,StarSeries i-League Season 4 North America Qualifier,2,2018-02-04
13039,2319016,Inferno,Renegades,Liquid,9,16,StarSeries i-League Season 4 North America Qualifier,2,2018-02-04
13040,2319052,Mirage,Etherian,F1-racecar-PEEK,16,6,ECS Season 5 North America Qualifier #1,0,2018-02-04
13041,2319052,Cache,Etherian,F1-racecar-PEEK,17,19,ECS Season 5 North America Qualifier #1,0,2018-02-04
13042,2319052,Overpass,Etherian,F1-racecar-PEEK,8,16,ECS Season 5 North America Qualifier #1,0,2018-02-04
13043,2319056,Train,Splyce,Swole Patrol,16,3,ECS Season 5 North America Qualifier #1,0,2018-02-04
13044,2319056,Cobblestone,Splyce,Swole Patrol,16,11,ECS Season 5 North America Qualifier #1,0,2018-02-04
13045,2319053,Mirage,ownage,compLexity,10,16,ECS Season 5 North America Qualifier #1,0,2018-02-04
13046,2319053,Cobblestone,ownage,compLexity,17,19,ECS Season 5 North America Qualifier #1,0,2018-02-04
13047,2319051,Cache,KR0NIKZ,2K,16,13,ECS Season 5 North America Qualifier #1,0,2018-02-04
13048,2319051,Inferno,KR0NIKZ,2K,4,16,ECS Season 5 North America Qualifier #1,0,2018-02-04
13049,2319051,Mirage,KR0NIKZ,2K,8,16,ECS Season 5 North America Qualifier #1,0,2018-02-04
13050,2319037,Mirage,VenatoreS,PRIDE Academy,16,19,Ecenter Copernicup 2018,0,2018-02-04
13051,2319037,Inferno,VenatoreS,PRIDE Academy,14,16,Ecenter Copernicup 2018,0,2018-02-04
13052,2319036,Mirage,Izako Boars,KOPUNIO,16,14,Ecenter Copernicup 2018,0,2018-02-04
13053,2319036,Cobblestone,Izako Boars,KOPUNIO,5,16,Ecenter Copernicup 2018,0,2018-02-04
13054,2319036,Train,Izako Boars,KOPUNIO,12,16,Ecenter Copernicup 2018,0,2018-02-04
13055,2318997,Mirage,LDLC,HAVU,11,16,Assembly Winter 2018,0,2018-02-04
13056,2318997,Inferno,LDLC,HAVU,16,7,Assembly Winter 2018,0,2018-02-04
13057,2318997,Nuke,LDLC,HAVU,2,16,Assembly Winter 2018,0,2018-02-04
13058,2319030,Nuke,Codewise Unicorns,Tygrysy Sajsona,16,11,Ecenter Copernicup 2018,0,2018-02-03
13059,2319030,Inferno,Codewise Unicorns,Tygrysy Sajsona,11,16,Ecenter Copernicup 2018,0,2018-02-03
13060,2319030,Train,Codewise Unicorns,Tygrysy Sajsona,16,10,Ecenter Copernicup 2018,0,2018-02-03
13061,2319026,Train,North,AGO,14,16,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13062,2319026,Inferno,North,AGO,16,8,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13063,2319026,Overpass,North,AGO,16,10,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13064,2319005,Inferno,Those Damn Canadians,Freedom Fraggers,16,5,WESG 2017 North America Regional Finals Female,0,2018-02-03
13065,2319005,Mirage,Those Damn Canadians,Freedom Fraggers,16,13,WESG 2017 North America Regional Finals Female,0,2018-02-03
13066,2319021,Cobblestone,Epsilon,Singularity,9,16,IEM Katowice 2018 Europe Closed Qualifier,0,2018-02-03
13067,2319021,Inferno,Epsilon,Singularity,16,13,IEM Katowice 2018 Europe Closed Qualifier,0,2018-02-03
13068,2319021,Mirage,Epsilon,Singularity,16,13,IEM Katowice 2018 Europe Closed Qualifier,0,2018-02-03
13069,2319029,Cobblestone,Envy,Natus Vincere,14,16,IEM Katowice 2018 Europe Closed Qualifier,2,2018-02-03
13070,2319029,Overpass,Envy,Natus Vincere,8,16,IEM Katowice 2018 Europe Closed Qualifier,2,2018-02-03
13071,2319010,Inferno,Refuse,Ninjas in Vandamkes,16,5,SMK GO CUP,0,2018-02-03
13072,2319010,Cache,Refuse,Ninjas in Vandamkes,16,12,SMK GO CUP,0,2018-02-03
13073,2319010,Overpass,Refuse,Ninjas in Vandamkes,16,14,SMK GO CUP,0,2018-02-03
13074,2319002,Train,Isurus,Elite Wolves,16,1,WESG 2017 South America Regional Finals,0,2018-02-03
13075,2319002,Cobblestone,Isurus,Elite Wolves,16,3,WESG 2017 South America Regional Finals,0,2018-02-03
13076,2319031,Mirage,SEAL,SLAVGENT,16,7,Ecenter Copernicup 2018,0,2018-02-03
13077,2319031,Nuke,SEAL,SLAVGENT,16,7,Ecenter Copernicup 2018,0,2018-02-03
13078,2319023,Mirage,mustasch,LPSP,16,11,ECS Season 5 North Europe Qualifier,0,2018-02-03
13079,2319023,Train,mustasch,LPSP,6,16,ECS Season 5 North Europe Qualifier,0,2018-02-03
13080,2319023,Overpass,mustasch,LPSP,14,16,ECS Season 5 North Europe Qualifier,0,2018-02-03
13081,2319017,Mirage,weWILLwin,DreamEaters,24,28,ECS Season 5 CIS Qualifier,0,2018-02-03
13082,2319017,Inferno,weWILLwin,DreamEaters,13,16,ECS Season 5 CIS Qualifier,0,2018-02-03
13083,2319024,Inferno,MANS NOT HOT,YouCorn,16,3,ECS Season 5 North Europe Qualifier,0,2018-02-03
13084,2319024,Mirage,MANS NOT HOT,YouCorn,16,11,ECS Season 5 North Europe Qualifier,0,2018-02-03
13085,2319025,Cobblestone,mousesports,BIG,16,1,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13086,2319025,Mirage,mousesports,BIG,16,4,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13087,2318986,Overpass,Gambit,Natus Vincere,16,12,IEM Katowice 2018 Europe Closed Qualifier,2,2018-02-03
13088,2318986,Nuke,Gambit,Natus Vincere,19,22,IEM Katowice 2018 Europe Closed Qualifier,2,2018-02-03
13089,2318986,Train,Gambit,Natus Vincere,16,14,IEM Katowice 2018 Europe Closed Qualifier,2,2018-02-03
13090,2319001,Overpass,TeamOne,Vault,16,6,WESG 2017 South America Regional Finals,0,2018-02-03
13091,2319001,Train,TeamOne,Vault,16,6,WESG 2017 South America Regional Finals,0,2018-02-03
13092,2318985,Inferno,North,Heroic,16,12,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13093,2318985,Mirage,North,Heroic,11,16,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13094,2318985,Train,North,Heroic,14,16,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13095,2319022,Mirage,Demise,YouCorn,11,16,ECS Season 5 North Europe Qualifier,0,2018-02-03
13096,2318988,Overpass,mousesports,HellRaisers,16,3,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13097,2318988,Mirage,mousesports,HellRaisers,12,16,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13098,2318988,Cobblestone,mousesports,HellRaisers,10,16,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13099,2319019,Train,MANS NOT HOT,Enyoy,16,12,ECS Season 5 North Europe Qualifier,0,2018-02-03
13100,2319018,Cobblestone,faBB,LPSP,13,16,ECS Season 5 North Europe Qualifier,0,2018-02-03
13101,2319009,Mirage,Baltic Elite,IMPRESS,16,6,SMK GO CUP,0,2018-02-03
13102,2319014,Train,EPG,Kungar,16,13,ECS Season 5 CIS Qualifier,0,2018-02-03
13103,2319014,Nuke,EPG,Kungar,16,4,ECS Season 5 CIS Qualifier,0,2018-02-03
13104,2319020,Mirage,mustasch,gomixhehe,16,4,ECS Season 5 North Europe Qualifier,0,2018-02-03
13105,2318826,Cobblestone,SCARZ Absolute,Talon,13,16,GOTV.GG Invitational #2,0,2018-02-03
13106,2318826,Mirage,SCARZ Absolute,Talon,16,11,GOTV.GG Invitational #2,0,2018-02-03
13107,2318826,Inferno,SCARZ Absolute,Talon,14,16,GOTV.GG Invitational #2,0,2018-02-03
13108,2319015,Train,Espada,DreamEaters,8,16,ECS Season 5 CIS Qualifier,0,2018-02-03
13109,2318987,Mirage,fnatic,Singularity,16,7,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13110,2318987,Train,fnatic,Singularity,16,14,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13111,2318998,Cache,pro100,HAVU,11,16,Assembly Winter 2018,0,2018-02-03
13112,2318998,Mirage,pro100,HAVU,13,16,Assembly Winter 2018,0,2018-02-03
13113,2319008,Cache,IMPRESS,Ninjas in Vandamkes,8,16,SMK GO CUP,0,2018-02-03
13114,2319008,Inferno,IMPRESS,Ninjas in Vandamkes,18,22,SMK GO CUP,0,2018-02-03
13115,2318999,Cobblestone,Keyd Stars fe,Malvinas fe,16,3,WESG 2017 South America Regional Finals Female,0,2018-02-03
13116,2318999,Mirage,Keyd Stars fe,Malvinas fe,16,9,WESG 2017 South America Regional Finals Female,0,2018-02-03
13117,2319012,Train,Kungar,Syman,16,11,ECS Season 5 CIS Qualifier,0,2018-02-03
13118,2319011,Cache,NOVA,EPG,6,16,ECS Season 5 CIS Qualifier,0,2018-02-03
13119,2318984,Mirage,HellRaisers,AGO,9,16,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13120,2318984,Overpass,HellRaisers,AGO,16,11,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13121,2318984,Cache,HellRaisers,AGO,16,5,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13122,2318982,Cobblestone,Natus Vincere,Epsilon,16,13,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13123,2318982,Inferno,Natus Vincere,Epsilon,16,7,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13124,2318983,Overpass,Singularity,Envy,16,9,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13125,2318983,Inferno,Singularity,Envy,16,6,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13126,2318981,Mirage,Heroic,BIG,16,4,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13127,2318981,Cobblestone,Heroic,BIG,16,11,IEM Katowice 2018 Europe Closed Qualifier,1,2018-02-03
13128,2318825,Cobblestone,Ardeont,24BHB,16,13,GOTV.GG Invitational #2,0,2018-02-03
13129,2318996,Inferno,North Academy,LDLC,11,16,Assembly Winter 2018,0,2018-02-03
13130,2318996,Overpass,North Academy,LDLC,11,16,Assembly Winter 2018,0,2018-02-03
13131,2318949,Train,Signature,5POWER,6,16,CSGOROLL Asian Masters,0,2018-02-03
13132,2318949,Cobblestone,Signature,5POWER,13,16,CSGOROLL Asian Masters,0,2018-02-03
13133,2319007,Mirage,Refuse,Baltic Elite,16,6,SMK GO CUP,0,2018-02-03
13134,2319007,Inferno,Refuse,Baltic Elite,16,9,SMK GO CUP,0,2018-02-03
13135,2318990,Cache,Renegades,NRG,16,14,StarSeries i-League Season 4 North America Qualifier,1,2018-02-03
13136,2318990,Inferno,Renegades,NRG,16,2,StarSeries i-League Season 4 North America Qualifier,1,2018-02-03
13137,2318948,Overpass,FRENCH CANADIANS,subtLe,16,8,WESG 2017 North America Regional Finals,0,2018-02-03
13138,2318904,Cache,Isurus,rEAK,16,1,WESG 2017 South America Regional Finals,0,2018-02-03
13139,2318903,Inferno,Elite Wolves,Vault,10,16,WESG 2017 South America Regional Finals,0,2018-02-03
13140,2318947,Mirage,Cloud9,subtLe,16,8,WESG 2017 North America Regional Finals,1,2018-02-03
13141,2318917,Nuke,American Eagles,Poutine Puggers,16,5,WESG 2017 North America Regional Finals Female,0,2018-02-03
13142,2318989,Train,Liquid,Luminosity,16,2,StarSeries i-League Season 4 North America Qualifier,1,2018-02-03
13143,2318989,Mirage,Liquid,Luminosity,16,3,StarSeries i-League Season 4 North America Qualifier,1,2018-02-03
13144,2318925,Mirage,Bleiz,Ninjas in Vandamkes,12,16,SMK GO CUP,0,2018-02-03
13145,2318925,Cobblestone,Bleiz,Ninjas in Vandamkes,12,16,SMK GO CUP,0,2018-02-03
13146,2318945,Cache,Mythic,Swole Patrol,13,16,WESG 2017 North America Regional Finals,0,2018-02-03
13147,2318916,Inferno,Freedom Fraggers,Those Damn Canadians,6,16,WESG 2017 North America Regional Finals Female,0,2018-02-03
13148,2318902,Overpass,TeamOne,rEAK,16,0,WESG 2017 South America Regional Finals,0,2018-02-03
